#"Step","Potential Energy (kJ/mole)","Temperature (K)","Harmonic Bond Energy (kJ/mol)","Harmonic Angle Energy (kJ/mol)","Periodic Torsion Energy (kJ/mol)","LJ 12-10 Contact Energy (kJ/mol)","Double Gaussian Contact Energy (kJ/mol)","LJ 12 Repulsion Energy (kJ/mol)"
9650000,-254.66084671020508,126.27240710182785,131.76426696777344,100.62850952148438,48.46044921875,-396.93005752563477,-138.59873962402344,0.014714127406477928
9652000,-313.9022579193115,129.89937762655836,93.53026580810547,89.35940551757812,39.55915069580078,-394.406774520874,-141.96881103515625,0.024530917406082153
9654000,-313.88426971435547,134.23696909760338,96.32221984863281,83.69395446777344,46.59745407104492,-397.95604705810547,-142.57943725585938,0.03757284954190254
9656000,-314.025577545166,128.43840142569036,100.76063537597656,83.32635498046875,36.707820892333984,-391.7935218811035,-143.0496826171875,0.02282375656068325
9658000,-281.37351417541504,121.39488641206351,101.28336334228516,92.44463348388672,49.755409240722656,-387.6561679840088,-137.23500061035156,0.03427360579371452
9660000,-260.1028938293457,117.43822975511497,94.02493286132812,104.48780822753906,48.073768615722656,-369.9211311340332,-136.8114471435547,0.04315882548689842
9662000,-317.1294708251953,128.64700940252888,95.20746612548828,92.6578369140625,39.29163360595703,-401.18284606933594,-143.13677978515625,0.03319288045167923
9664000,-272.1580448150635,122.90019352315974,117.22476196289062,88.11954498291016,48.796722412109375,-386.9468936920166,-139.37681579589844,0.024643674492836
9666000,-300.16351318359375,131.5938772165392,113.30170440673828,75.98854064941406,42.525089263916016,-388.762939453125,-143.23789978027344,0.021989602595567703
9668000,-292.6405715942383,128.49583608188743,106.7704849243164,89.42986297607422,47.146934509277344,-395.3055191040039,-140.70913696289062,0.026792407035827637
9670000,-305.9646453857422,117.83933473316358,106.85208892822266,106.4338150024414,37.77058029174805,-411.6726531982422,-145.3733367919922,0.024824492633342743
9672000,-317.0844497680664,115.34583823474459,103.72248840332031,79.45745849609375,42.45159912109375,-399.32132720947266,-143.42286682128906,0.028188683092594147
9674000,-301.5315990447998,121.00380934432445,103.96849060058594,87.24087524414062,52.0535888671875,-407.47257804870605,-137.3614959716797,0.03953928500413895
9676000,-298.8556823730469,123.94959089667068,117.17552947998047,84.09854888916016,40.983455657958984,-401.15234375,-140.00392150878906,0.04303557053208351
9678000,-281.7072944641113,124.15568332018185,122.09796142578125,93.9019775390625,48.42237091064453,-402.83066177368164,-143.33071899414062,0.03178977966308594
9680000,-290.4583034515381,124.48430605940239,104.94778442382812,79.36447143554688,50.207393646240234,-383.3395290374756,-141.67575073242188,0.037341900169849396
9682000,-307.0227527618408,119.35605330889942,111.79495239257812,86.43883514404297,39.51164627075195,-403.2722339630127,-141.52354431152344,0.027590634301304817
9684000,-290.7168483734131,120.70736281902758,78.01356506347656,80.407470703125,53.15821838378906,-365.1210231781006,-137.27203369140625,0.09691460430622101
9686000,-261.14860916137695,103.84192701036405,123.92330932617188,88.52336120605469,48.73688507080078,-384.7276496887207,-137.63824462890625,0.03373786807060242
9688000,-231.2635498046875,114.61922065613471,117.81232452392578,85.58509826660156,62.954708099365234,-362.16041564941406,-135.4825897216797,0.02734469249844551
9690000,-270.2781410217285,116.20540280670579,107.54722595214844,100.01351928710938,46.62916564941406,-380.5073585510254,-143.98330688476562,0.02259829454123974
9692000,-292.12083435058594,112.27849828502,105.65389251708984,76.38154602050781,50.763641357421875,-386.36814880371094,-138.57859802246094,0.026808369904756546
9694000,-292.6677417755127,125.59860470875938,123.72511291503906,77.37493133544922,40.94059753417969,-390.42857551574707,-144.30532836914062,0.025548197329044342
9696000,-271.6313056945801,117.3248926433838,117.2892074584961,100.6064453125,42.09714126586914,-387.85727310180664,-143.79026794433594,0.023449040949344635
9698000,-302.48352813720703,137.60431165028305,104.94703674316406,82.49301147460938,43.28682327270508,-389.6512222290039,-143.5907440185547,0.03156546130776405
9700000,-290.08324432373047,127.79765569021012,102.39619445800781,86.43124389648438,53.22983932495117,-392.1694564819336,-140.0244140625,0.05335858091711998
9702000,-285.0958061218262,122.3109365905574,116.9520263671875,82.50773620605469,52.0191650390625,-397.9734764099121,-138.62509155273438,0.023830492049455643
9704000,-311.906831741333,122.23812275606343,103.66975402832031,85.50567626953125,46.90250778198242,-405.890718460083,-142.12469482421875,0.03067806549370289
9706000,-301.43022537231445,113.71336990294998,106.44427490234375,89.27494049072266,37.139617919921875,-393.63908767700195,-140.72657775878906,0.07662199437618256
9708000,-310.0482807159424,127.57426312040666,102.65469360351562,86.9678955078125,40.876651763916016,-397.458833694458,-143.10794067382812,0.019267039373517036
9710000,-265.71271896362305,122.07002662212882,126.90133666992188,95.69379425048828,47.27589416503906,-398.4639091491699,-137.13470458984375,0.014883944764733315
9712000,-315.4492416381836,123.4210159709244,111.46957397460938,81.0547103881836,37.40922927856445,-404.2011947631836,-141.20851135253906,0.026950465515255928
9714000,-295.8945655822754,132.05767664410578,101.06452941894531,83.46273040771484,45.985206604003906,-390.79904556274414,-135.6459503173828,0.03793368488550186
9716000,-253.57097053527832,127.8148986648359,121.46302795410156,89.81417083740234,50.086578369140625,-379.33857917785645,-135.68898010253906,0.09283645451068878
9718000,-294.6104965209961,135.42923846577546,133.16488647460938,77.9205551147461,40.94501495361328,-405.56832122802734,-141.1068115234375,0.03421643376350403
9720000,-267.6839408874512,139.87052790557448,117.82487487792969,105.38240051269531,45.75675964355469,-398.1342582702637,-138.62112426757812,0.10741443186998367
9722000,-259.4210891723633,128.12502065276698,102.75672912597656,95.511474609375,47.1065673828125,-371.7503128051758,-133.0619659423828,0.016411080956459045
9724000,-250.49880599975586,125.79074724563696,133.450439453125,79.9502182006836,46.050315856933594,-373.56887435913086,-136.39422607421875,0.013318425044417381
9726000,-254.76052284240723,121.52419728742348,102.61296081542969,88.9501724243164,51.581871032714844,-362.74134254455566,-135.20452880859375,0.040351152420043945
9728000,-284.29122161865234,123.7418061918302,117.94355773925781,82.26492309570312,39.182132720947266,-387.98900604248047,-135.71475219726562,0.021912643685936928
9730000,-327.6923351287842,130.52538450640688,102.21930694580078,81.81509399414062,29.620826721191406,-397.55384635925293,-143.8167266845703,0.02298835851252079
9732000,-292.4512825012207,108.29884718379267,121.00663757324219,81.96195983886719,42.818824768066406,-395.7381172180176,-142.53277587890625,0.03219261020421982
9734000,-304.44254302978516,123.43980258054651,117.73652648925781,82.44471740722656,41.54808807373047,-407.13443756103516,-139.06985473632812,0.032425664365291595
9736000,-295.7811508178711,118.76361763163796,105.14275360107422,94.68841552734375,47.36199188232422,-401.43795013427734,-141.5704345703125,0.03407081216573715
9738000,-298.91656494140625,119.56464985140465,120.49311828613281,90.6947021484375,38.24909591674805,-402.4259948730469,-145.95098876953125,0.023522133007645607
9740000,-279.54967498779297,129.79422749747445,111.22525024414062,97.26280212402344,42.12920379638672,-390.33829498291016,-139.85464477539062,0.02600790187716484
9742000,-251.74491119384766,116.76509055337826,117.63643646240234,84.14470672607422,55.178428649902344,-376.79422760009766,-131.9517822265625,0.04150928556919098
9744000,-284.17479705810547,141.04968209344432,104.42347717285156,90.42463684082031,54.079307556152344,-394.35033416748047,-138.77996826171875,0.028076473623514175
9746000,-205.82565879821777,124.51106239933893,122.63947296142578,109.61421203613281,59.26859664916992,-365.45473289489746,-131.9273681640625,0.03416554257273674
9748000,-233.89097213745117,128.68842455776397,105.46202087402344,93.30299377441406,68.66770935058594,-363.88959884643555,-137.46966552734375,0.03559061512351036
9750000,-283.33367919921875,140.84809479725578,107.69833374023438,78.04093933105469,51.036041259765625,-377.929931640625,-142.2023468017578,0.023264707997441292
9752000,-260.8910598754883,127.7335319490289,119.0279541015625,92.66777801513672,56.53629684448242,-387.9368209838867,-141.22537231445312,0.03909502923488617
9754000,-233.0270767211914,118.10919643352351,111.06565856933594,111.22969055175781,51.507205963134766,-367.54361724853516,-139.318359375,0.03237739950418472
9756000,-284.73448181152344,127.86454654005148,101.56576538085938,104.92662048339844,43.134761810302734,-399.7272186279297,-134.6678466796875,0.03344491869211197
9758000,-279.8442802429199,122.98209765263213,114.66325378417969,92.14973449707031,44.64788818359375,-394.0612602233887,-137.29986572265625,0.05598559230566025
9760000,-295.81834411621094,125.88788190707325,101.48782348632812,95.36552429199219,52.867881774902344,-403.15586853027344,-142.42169189453125,0.03798089176416397
9762000,-289.1106262207031,119.05386674828284,125.36680603027344,84.364013671875,48.38248825073242,-404.4986267089844,-142.7593231201172,0.03402891010046005
9764000,-274.67273330688477,129.97710822437404,127.59922790527344,76.82080841064453,42.86589050292969,-378.6273994445801,-143.35621643066406,0.024941081181168556
9766000,-311.7344665527344,122.63670074645138,101.47564697265625,78.99427795410156,44.96941375732422,-398.4094543457031,-138.7955322265625,0.031181877478957176
9768000,-262.427791595459,124.30400949183003,123.5440673828125,88.47480010986328,53.86684036254883,-385.4952812194824,-142.84140014648438,0.023158041760325432
9770000,-296.1579780578613,121.8156127060656,89.83071899414062,99.18355560302734,48.22795486450195,-391.60979080200195,-141.825439453125,0.03501711040735245
9772000,-320.5212001800537,122.78978360075496,108.02229309082031,82.96996307373047,37.781795501708984,-405.4066677093506,-143.94393920898438,0.055350515991449356
9774000,-301.99891662597656,125.94951296359375,109.83430480957031,95.95689392089844,41.541038513183594,-408.0588836669922,-141.29544067382812,0.023151401430368423
9776000,-282.4602508544922,119.52336047383592,110.87628936767578,87.13760375976562,58.84770584106445,-400.14320373535156,-139.20632934570312,0.027682725340127945
9778000,-297.23509216308594,125.99729704248038,104.10920715332031,79.92568969726562,55.874839782714844,-394.99082946777344,-142.20962524414062,0.05564621835947037
9780000,-271.7002658843994,117.5888427934244,120.33765411376953,99.85716247558594,47.78813934326172,-398.67774391174316,-141.43588256835938,0.4303833842277527
9782000,-287.49694442749023,129.1241069597306,103.04083251953125,92.966796875,58.8222541809082,-405.6729393005371,-136.71009826660156,0.05617839843034744
9784000,-248.77356338500977,118.6383430759351,119.28227233886719,93.65803527832031,57.994293212890625,-383.46823501586914,-136.32269287109375,0.08278603106737137
9786000,-249.69239616394043,115.64613813036563,118.27532196044922,94.10215759277344,54.08470153808594,-380.56226921081543,-135.64361572265625,0.05132473260164261
9788000,-244.1892375946045,124.80535926997422,116.27996063232422,103.84281921386719,50.93329620361328,-379.7878246307373,-135.48309326171875,0.02560621127486229
9790000,-259.09992599487305,127.43212292307712,113.18292999267578,89.82067108154297,53.58127975463867,-378.62099838256836,-137.1355438232422,0.07172898203134537
9792000,-252.82203674316406,127.88676344966544,116.87660217285156,82.67638397216797,59.03144836425781,-375.3907012939453,-136.05641174316406,0.04065515473484993
9794000,-278.1634330749512,122.61706799616462,103.0330810546875,93.20330047607422,55.61627960205078,-391.2562675476074,-138.8067626953125,0.04694104194641113
9796000,-299.8278045654297,123.05922223078254,98.59886932373047,81.31863403320312,50.486934661865234,-393.0657196044922,-137.22703552246094,0.06051871180534363
9798000,-288.9199504852295,121.34789130217497,110.37744140625,86.74159240722656,46.553436279296875,-391.244291305542,-141.3795166015625,0.031387828290462494
9800000,-301.6578063964844,121.4014725880479,111.50535583496094,80.98676300048828,40.271141052246094,-394.95257568359375,-139.52784729003906,0.059359364211559296
9802000,-310.10269927978516,122.75490888417102,120.1531982421875,84.11741638183594,37.80022430419922,-409.1033401489258,-143.08984375,0.019627179950475693
9804000,-290.9350814819336,120.12638434373895,89.79267883300781,84.02482604980469,44.089942932128906,-378.75020599365234,-130.11614990234375,0.02381514012813568
9806000,-312.37203216552734,128.76822476990804,104.84410858154297,93.28379821777344,40.052120208740234,-408.88988494873047,-141.68472290039062,0.022525126114487648
9808000,-290.08809089660645,128.31515074698268,112.66682434082031,80.89607238769531,44.963035583496094,-390.8471851348877,-137.83975219726562,0.07289555668830872
9810000,-276.4473991394043,132.03587137049084,113.19895935058594,99.91229248046875,48.120479583740234,-401.22175216674805,-136.48622131347656,0.0288546159863472
9812000,-288.0247497558594,126.68215643585599,121.36393737792969,76.02891540527344,51.31774139404297,-396.5362854003906,-140.24713134765625,0.04807659611105919
9814000,-275.83301734924316,120.6961800410541,152.414306640625,84.97294616699219,32.717857360839844,-405.1475772857666,-140.82843017578125,0.037875473499298096
9816000,-276.88533782958984,131.98040341962238,115.79606628417969,89.38729858398438,51.116641998291016,-388.55626678466797,-144.65965270996094,0.03057865984737873
9818000,-287.86275482177734,118.74470524434948,122.94389343261719,91.8779296875,40.61048889160156,-398.5338668823242,-144.79957580566406,0.03840339556336403
9820000,-284.5590763092041,112.72657550429055,110.89207458496094,82.61358642578125,42.85014343261719,-391.1520023345947,-129.81263732910156,0.04974924772977829
9822000,-307.4949607849121,124.30398662316342,101.7823486328125,93.32452392578125,43.94807434082031,-404.7318992614746,-141.8684844970703,0.050468891859054565
9824000,-272.2334041595459,115.7537580754437,118.08256530761719,89.43453979492188,54.7613525390625,-393.7575435638428,-140.78790283203125,0.03356903791427612
9826000,-272.77283668518066,127.40432605880972,105.58363342285156,111.04255676269531,55.025184631347656,-402.0442142486572,-142.4492645263672,0.06926137953996658
